id,source,timestamp,latitude,longitude,temperature,pressure,rainfall,wind_speed,wind_direction,verification_status,confidence_score,quality_flags
3e2bd3f3-114b-47b1-a4f7-e8a8959ae69c,ERA5,2024-11-12T18:00:00Z,23.25,80.0,20.529,1014.074,0.0,2.003,230.74,validated,0.85,
c9c1fa10-6ef1-4f90-b70a-c3225d5f1f1e,ERA5,2024-11-12T19:00:00Z,23.25,80.0,20.231,1013.742,0.0,2.026,236.75,validated,0.85,
d0255b04-bd0c-4772-91a1-8593dbbdb972,ERA5,2024-11-12T20:00:00Z,23.25,80.0,18.673,1013.391,0.0,2.084,243.31,validated,0.85,
91c45b50-0543-47c5-9969-feb8cc20d688,ERA5,2024-11-12T21:00:00Z,23.25,80.0,18.366,1012.588,0.0,2.159,249.16,validated,0.85,
b30c90f9-a8be-4eea-bc48-1bf0aefc639a,ERA5,2024-11-12T22:00:00Z,23.25,80.0,17.295,1012.639,0.0,2.055,259.89,validated,0.85,
10fac2e2-9cf9-4741-b7d9-8c36113119c7,ERA5,2024-11-12T23:00:00Z,23.25,80.0,17.241,1012.372,0.0,2.111,266.49,validated,0.85,
049b5fdf-413c-462b-997b-a5f80459db8e,ERA5,2024-11-13T00:00:00Z,23.25,80.0,18.804,1012.751,0.0,2.266,270.86,validated,0.85,
80a8aca6-4b53-4fe0-ab78-708e32f61958,ERA5,2024-11-13T01:00:00Z,23.25,80.0,19.106,1013.487,0.0,2.014,270.24,validated,0.85,
7bc636d7-c03e-4408-8794-5f0cb36568e7,ERA5,2024-11-13T02:00:00Z,23.25,80.0,20.03,1014.356,0.0,1.632,272.41,validated,0.85,
dda34ef9-4cba-4415-923c-1d922e7c7d28,ERA5,2024-11-13T03:00:00Z,23.25,80.0,20.186,1015.462,0.0,1.074,268.36,validated,0.85,
3912df73-70da-4961-a857-fbc30611345a,ERA5,2024-11-13T04:00:00Z,23.25,80.0,21.675,1015.57,0.0,1.219,259.91,validated,0.85,
28e4aed6-44b3-4cb2-9fb2-6b55194cc251,ERA5,2024-11-13T05:00:00Z,23.25,80.0,27.711,1015.398,0.0,1.263,245.94,validated,0.85,
18dba215-032f-48f9-97bb-fa4824b4dc22,ERA5,2024-11-13T06:00:00Z,23.25,80.0,29.505,1014.327,0.0,1.451,236.92,validated,0.85,
cdfd04ed-3967-485b-977e-a0b2f85e73b4,ERA5,2024-11-13T07:00:00Z,23.25,80.0,29.961,1012.972,0.0,1.621,226.42,validated,0.85,
7922122a-2bac-44ef-b89a-cc2b1c23cf66,ERA5,2024-11-13T08:00:00Z,23.25,80.0,31.39,1011.77,0.0,1.582,217.46,validated,0.85,
e3e50173-f4e3-4b12-a559-db29498ade30,ERA5,2024-11-13T09:00:00Z,23.25,80.0,31.456,1010.922,0.0,1.675,208.61,validated,0.85,
7de8e21e-adf2-4b2f-8713-5eadc0418c9f,ERA5,2024-11-13T10:00:00Z,23.25,80.0,27.703,1010.899,0.0,1.615,207.59,validated,0.85,
f891a03e-2f0b-46d7-af57-0bf581801c34,ERA5,2024-11-13T11:00:00Z,23.25,80.0,27.557,1011.37,0.0,1.513,208.97,validated,0.85,
18d86db8-1d09-48a1-8086-482de9d65e9d,ERA5,2024-11-13T12:00:00Z,23.25,80.0,26.322,1011.673,0.0,2.259,210.52,validated,0.85,
19f0bac4-7e6e-4ee5-aa6c-f389f017a4d7,ERA5,2024-11-13T13:00:00Z,23.25,80.0,26.22,1012.345,0.0,2.334,217.62,validated,0.85,
8129a357-decc-431d-8a0f-3ae251713aab,ERA5,2024-11-13T14:00:00Z,23.25,80.0,25.187,1013.038,0.0,2.247,224.35,validated,0.85,
e60892b6-4ff7-410a-8529-94fc2a94bb24,ERA5,2024-11-13T15:00:00Z,23.25,80.0,21.432,1013.886,0.0,2.223,230.82,validated,0.85,
9337b2cd-381c-4a39-876f-7360023af971,ERA5,2024-11-13T16:00:00Z,23.25,80.0,21.356,1014.299,0.0,2.175,242.13,validated,0.85,
ead03128-3b27-4631-b19f-588876670c0d,ERA5,2024-11-13T17:00:00Z,23.25,80.0,19.368,1014.475,0.0,2.158,252.25,validated,0.85,
b719f08d-2390-476d-b51c-67cc836a636c,ERA5,2024-11-13T18:00:00Z,23.25,80.0,19.041,1014.297,0.0,2.163,258.19,validated,0.85,
7277d831-bf61-4ae7-a5a1-8ce2e2bdb5a6,ERA5,2024-11-13T19:00:00Z,23.25,80.0,18.765,1013.849,0.0,2.185,260.13,validated,0.85,
11a1dccd-3302-4007-a53c-d14108907b3b,ERA5,2024-11-13T20:00:00Z,23.25,80.0,17.72,1013.859,0.0,2.213,259.34,validated,0.85,
86d4697a-1340-430c-8cc7-465911fac1e8,ERA5,2024-11-13T21:00:00Z,23.25,80.0,17.582,1013.312,0.0,2.235,259.03,validated,0.85,
ac44db49-d7d2-4937-b8b8-5c64ac602ec2,ERA5,2024-11-13T22:00:00Z,23.25,80.0,16.12,1013.879,0.0,2.189,268.41,validated,0.85,
2def2ab3-64ed-47b6-b6d3-0ffd8ce8bc51,ERA5,2024-11-13T23:00:00Z,23.25,80.0,16.286,1014.001,0.0,2.15,273.44,validated,0.85,
86af4145-b82d-44cc-bc96-e51e98abfc98,ERA5,2024-11-14T00:00:00Z,23.25,80.0,17.944,1014.469,0.0,2.179,273.66,validated,0.85,
3d1e4aee-2fa9-4924-8095-9d9e9515c783,ERA5,2024-11-14T01:00:00Z,23.25,80.0,18.072,1015.109,0.0,2.179,270.37,validated,0.85,
18c053ff-fc68-4377-a4d0-de732507bf61,ERA5,2024-11-14T02:00:00Z,23.25,80.0,19.368,1016.053,0.0,1.763,278.08,validated,0.85,
e234b8e1-3252-432f-9bdf-2516d4c4ee5b,ERA5,2024-11-14T03:00:00Z,23.25,80.0,19.843,1017.086,0.0,1.267,275.8,validated,0.85,
9a01ade5-3eee-4a78-af80-363a94d43f24,ERA5,2024-11-14T04:00:00Z,23.25,80.0,20.6,1017.238,0.0,1.804,265.01,validated,0.85,
6cb6237c-9784-4c19-9cdb-08c6efc4fb66,ERA5,2024-11-14T05:00:00Z,23.25,80.0,27.673,1017.065,0.0,2.074,255.06,validated,0.85,
f40edbd1-00c7-4982-a2d5-0fc7b0517e0f,ERA5,2024-11-14T06:00:00Z,23.25,80.0,29.211,1016.206,0.0,1.617,246.98,validated,0.85,
9fc92f43-59af-448a-9355-c62d7613e62b,ERA5,2024-11-14T07:00:00Z,23.25,80.0,29.481,1014.884,0.0,1.543,225.06,validated,0.85,
5cf4b379-78cd-4b3e-873c-498a105a2454,ERA5,2024-11-14T08:00:00Z,23.25,80.0,30.673,1014.062,0.0,1.749,210.43,validated,0.85,
bf588d83-e4d3-4e31-97b9-48833fe71fc7,ERA5,2024-11-14T09:00:00Z,23.25,80.0,30.796,1013.164,0.0,1.996,204.48,validated,0.85,
f11d2985-5d1f-495b-b366-af0f2555f5d3,ERA5,2024-11-14T10:00:00Z,23.25,80.0,27.368,1013.438,0.0,2.095,202.74,validated,0.85,
80b58d5a-0b52-4249-a14e-e408e1b35323,ERA5,2024-11-14T11:00:00Z,23.25,80.0,27.334,1013.541,0.0,2.147,206.57,validated,0.85,
5c3a0757-5575-48e7-9bfc-e6a664e13699,ERA5,2024-11-14T12:00:00Z,23.25,80.0,26.852,1013.193,0.0,1.985,212.18,validated,0.85,
f10f423c-6c8c-4a15-bf97-9212b8aa73f8,ERA5,2024-11-14T13:00:00Z,23.25,80.0,26.856,1013.933,0.0,2.27,221.9,validated,0.85,
ff3e6e50-6aab-4f24-b9f9-69e10d0eb702,ERA5,2024-11-14T14:00:00Z,23.25,80.0,25.892,1014.489,0.0,2.259,227.99,validated,0.85,
e53ce1d0-3f18-41c2-b952-2e68dcaecd65,ERA5,2024-11-14T15:00:00Z,23.25,80.0,21.669,1015.195,0.0,2.195,232.1,validated,0.85,
3f9d8832-01e9-4542-b2db-904b1767f78e,ERA5,2024-11-14T16:00:00Z,23.25,80.0,21.359,1015.767,0.0,2.056,237.54,validated,0.85,
ecbb5890-1cc0-4c7f-9062-16479e4358c8,ERA5,2024-11-14T17:00:00Z,23.25,80.0,19.928,1015.751,0.0,1.971,245.51,validated,0.85,
5822c621-04fc-4f95-a268-1b25f7346755,ERA5,2024-11-14T18:00:00Z,23.25,80.0,19.671,1016.003,0.0,1.986,248.85,validated,0.85,
a7ad6113-7a3c-4a9d-856c-2e8b8d2407ad,ERA5,2024-11-14T19:00:00Z,23.25,80.0,19.518,1015.608,0.0,1.978,249.14,validated,0.85,
670c7ffc-9167-4659-8d3b-058228aff846,ERA5,2024-11-14T20:00:00Z,23.25,80.0,18.071,1015.358,0.0,2.013,252.33,validated,0.85,
1f11fc30-708e-4dd9-a15a-91ad49dfdb5d,ERA5,2024-11-14T21:00:00Z,23.25,80.0,18.003,1015.041,0.0,2.075,252.25,validated,0.85,
420f3df4-67ac-4692-918b-d29fcd9b6758,ERA5,2024-11-14T22:00:00Z,23.25,80.0,16.392,1014.913,0.0,1.879,263.55,validated,0.85,
177fe642-8aa7-430a-8343-7fa6ab3b8629,ERA5,2024-11-14T23:00:00Z,23.25,80.0,16.522,1015.548,0.0,2.03,256.51,validated,0.85,
eec4d0bb-be15-427c-b4e9-d1782107f824,ERA5,2024-11-15T00:00:00Z,23.25,80.0,18.189,1015.008,0.0,2.008,256.93,validated,0.85,
f815a6ad-977b-407e-bdda-78d88ef7449d,ERA5,2024-11-15T01:00:00Z,23.25,80.0,18.184,1015.73,0.0,2.02,265.0,validated,0.85,
91fe9087-0f4e-4cba-8aa6-745ecf85e9e5,ERA5,2024-11-15T02:00:00Z,23.25,80.0,19.435,1016.538,0.0,2.029,270.6,validated,0.85,
bb7cee83-6aff-4993-90d9-a384efc7df86,ERA5,2024-11-15T03:00:00Z,23.25,80.0,19.385,1017.206,0.0,1.706,272.15,validated,0.85,
03da3a9b-213c-4f40-8176-39c376724477,ERA5,2024-11-15T04:00:00Z,23.25,80.0,20.49,1017.567,0.0,1.996,265.52,validated,0.85,
ac6bf19d-8ef5-49e6-ba28-9154601ac5af,ERA5,2024-11-15T05:00:00Z,23.25,80.0,26.438,1017.179,0.0,1.174,232.78,validated,0.85,
b809121f-b225-4a94-8358-f93681a4aba3,ERA5,2024-11-15T06:00:00Z,23.25,80.0,29.104,1016.562,0.0,1.402,190.42,validated,0.85,
9d23f1da-fc77-476c-a90e-7d4c6a6c032f,ERA5,2024-11-15T07:00:00Z,23.25,80.0,29.327,1015.123,0.0,1.533,184.46,validated,0.85,
27d485fd-9053-41d5-a16e-0e5c560d4ebe,ERA5,2024-11-15T08:00:00Z,23.25,80.0,30.476,1014.033,0.0,1.618,177.22,validated,0.85,
8af929f9-5ec2-43dc-91f0-75204e2a9997,ERA5,2024-11-15T09:00:00Z,23.25,80.0,30.475,1013.049,0.0,1.813,172.02,validated,0.85,
8800ad5e-aacd-46b8-9bae-278db1154b85,ERA5,2024-11-15T10:00:00Z,23.25,80.0,26.909,1012.904,0.0,1.701,163.98,validated,0.85,
7eecbaaa-bef2-41ec-ab46-010567518413,ERA5,2024-11-15T11:00:00Z,23.25,80.0,26.93,1012.988,0.0,1.675,171.91,validated,0.85,
18269e7d-d331-4128-a0c3-524ed5ed08f5,ERA5,2024-11-15T12:00:00Z,23.25,80.0,26.411,1013.137,0.0,2.078,186.86,validated,0.85,
142bcaf0-10d8-4884-9867-2da15875fadb,ERA5,2024-11-15T13:00:00Z,23.25,80.0,26.402,1013.492,0.0,2.137,210.28,validated,0.85,
c44ad714-3b51-4034-bde7-bea9189fc999,ERA5,2024-11-15T14:00:00Z,23.25,80.0,24.621,1013.96,0.0,2.204,226.19,validated,0.85,
1ea94bc5-fcd2-4dc8-b39f-12303e8c15b4,ERA5,2024-11-15T15:00:00Z,23.25,80.0,19.915,1014.575,0.0,2.299,235.3,validated,0.85,
6fc1cd18-6a1f-4ad1-b1ad-3bb19167b39e,ERA5,2024-11-15T16:00:00Z,23.25,80.0,19.455,1014.808,0.0,2.199,240.77,validated,0.85,
9d82e665-8a70-427a-9f7f-8777baa35e60,ERA5,2024-11-15T17:00:00Z,23.25,80.0,18.113,1015.029,0.0,2.128,253.77,validated,0.85,
ea994086-152e-43b9-9330-1cc05799ac6d,ERA5,2024-11-15T18:00:00Z,23.25,80.0,17.987,1014.692,0.0,2.036,266.35,validated,0.85,
95caeb2d-d23e-4d7b-a742-02bfada5e2da,ERA5,2024-11-15T19:00:00Z,23.25,80.0,18.12,1014.385,0.0,2.079,275.02,validated,0.85,
eca6c161-637b-42bd-a39a-4af352c78ee9,ERA5,2024-11-15T20:00:00Z,23.25,80.0,17.52,1014.026,0.0,2.172,283.54,validated,0.85,
d2046e42-45e8-4ad3-a3c1-e6674da14ae5,ERA5,2024-11-15T21:00:00Z,23.25,80.0,17.929,1013.643,0.0,1.905,297.46,validated,0.85,
7d9b117d-4c7f-4525-8174-d720e1351798,ERA5,2024-11-15T22:00:00Z,23.25,80.0,16.717,1014.028,0.0,0.665,334.68,validated,0.85,
b8152eba-2cca-4017-af7f-bd57c9bf75ab,ERA5,2024-11-15T23:00:00Z,23.25,80.0,16.735,1014.077,0.0,0.678,40.83,validated,0.85,
7207fa66-5261-4b53-9eed-4a19ff84cc19,ERA5,2024-11-16T00:00:00Z,23.25,80.0,18.216,1014.641,0.0,0.928,56.42,validated,0.85,
d318824a-1384-401f-80c6-c03a8cd3ded8,ERA5,2024-11-16T01:00:00Z,23.25,80.0,17.929,1015.476,0.0,1.255,43.94,validated,0.85,
0f287c66-843c-4d1d-b502-64f7fd16ac99,ERA5,2024-11-16T02:00:00Z,23.25,80.0,18.498,1016.071,0.0,1.176,31.26,validated,0.85,
0fac8a0f-0550-4443-a0d6-1ad4c8a0e6c8,ERA5,2024-11-16T03:00:00Z,23.25,80.0,18.178,1016.608,0.0,0.878,34.01,validated,0.85,
0e50c23c-4ebf-4851-9945-49e4143e75cf,ERA5,2024-11-16T04:00:00Z,23.25,80.0,20.052,1016.673,0.0,0.668,40.73,validated,0.85,
51b13382-d0cb-4798-960e-372d22dd4ecd,ERA5,2024-11-16T05:00:00Z,23.25,80.0,26.097,1016.098,0.0,0.39,69.38,validated,0.85,
3357fcfc-9e91-4596-8d96-ebfd9622fa49,ERA5,2024-11-16T06:00:00Z,23.25,80.0,27.671,1015.289,0.0,1.245,166.14,validated,0.85,
47e3454d-b026-4c18-a073-d1148aa9b25a,ERA5,2024-11-16T07:00:00Z,23.25,80.0,28.069,1013.936,0.0,1.758,165.53,validated,0.85,
1f57a409-76e4-48a9-9a2e-d9c31c0d6d3e,ERA5,2024-11-16T08:00:00Z,23.25,80.0,29.739,1012.756,0.0,1.96,164.49,validated,0.85,
ff648c34-4a31-44e3-ae05-c29802801a1b,ERA5,2024-11-16T09:00:00Z,23.25,80.0,29.755,1012.096,0.0,2.048,165.7,validated,0.85,
57fd2003-bf49-4f9f-9dde-5cef191f90a0,ERA5,2024-11-16T10:00:00Z,23.25,80.0,26.369,1011.812,0.0,1.936,160.77,validated,0.85,
917a8bae-4d71-4828-a783-723268c53a6f,ERA5,2024-11-16T11:00:00Z,23.25,80.0,26.4,1011.556,0.0,1.633,169.25,validated,0.85,
360c7bca-19c8-4022-b812-b3aa02255fd4,ERA5,2024-11-16T12:00:00Z,23.25,80.0,26.979,1012.016,0.0,1.493,185.87,validated,0.85,
74e4731b-bff6-410a-a691-c2d3d94b2a9c,ERA5,2024-11-16T13:00:00Z,23.25,80.0,27.082,1012.462,0.0,1.361,213.68,validated,0.85,
b9c81fdb-29e2-4fa8-9e9e-6bf75b5faedf,ERA5,2024-11-16T14:00:00Z,23.25,80.0,24.858,1013.317,0.0,1.775,234.41,validated,0.85,
b0834b51-03fb-48c4-a3f5-1fec320557f0,ERA5,2024-11-16T15:00:00Z,23.25,80.0,20.475,1014.044,0.0,1.885,249.37,validated,0.85,
53336c23-83b6-4367-bead-2b1ebeb6b925,ERA5,2024-11-16T16:00:00Z,23.25,80.0,19.977,1014.069,0.0,1.807,255.54,validated,0.85,
60c8eef8-a2aa-469b-b3f7-f91bc0bf3ffc,ERA5,2024-11-16T17:00:00Z,23.25,80.0,19.397,1014.245,0.0,1.901,258.94,validated,0.85,
a6d74928-e53f-41e5-b388-4e54c6820628,ERA5,2024-11-16T18:00:00Z,23.25,80.0,19.182,1014.008,0.0,1.918,259.92,validated,0.85,
7e40165a-cded-4621-8cf7-3b2714755fa8,ERA5,2024-11-16T19:00:00Z,23.25,80.0,19.302,1013.89,0.0,1.646,265.56,validated,0.85,
f354236a-0a18-4fc9-bd40-a26426606398,ERA5,2024-11-16T20:00:00Z,23.25,80.0,18.105,1013.783,0.0,1.726,283.24,validated,0.85,
f69aafd6-a73f-4aef-a136-43ed01d3a944,ERA5,2024-11-16T21:00:00Z,23.25,80.0,17.891,1013.467,0.0,1.525,297.33,validated,0.85,
5207d670-be25-4052-82d5-34721f540bca,ERA5,2024-11-16T22:00:00Z,23.25,80.0,16.625,1014.094,0.0,1.448,343.06,validated,0.85,
0db48845-78d9-4ec8-b8a2-ee2f0b7e0e96,ERA5,2024-11-16T23:00:00Z,23.25,80.0,16.604,1014.307,0.0,1.708,354.7,validated,0.85,
bdeda297-cc63-4713-97af-7dfd0c847ab0,ERA5,2024-11-17T00:00:00Z,23.25,80.0,18.123,1014.341,0.0,1.907,7.87,validated,0.85,
bbcf83bb-0897-4bb8-adc7-d0e1543890e8,ERA5,2024-11-17T01:00:00Z,23.25,80.0,17.878,1014.806,0.0,1.87,11.47,validated,0.85,
5e1d3db3-3442-4c36-a4f1-f22f71822c51,ERA5,2024-11-17T02:00:00Z,23.25,80.0,18.491,1015.438,0.0,1.49,8.46,validated,0.85,
3d5582d0-4472-423b-a02c-93b368709bf9,ERA5,2024-11-17T03:00:00Z,23.25,80.0,18.78,1016.14,0.0,1.055,17.06,validated,0.85,
e951cc5f-a55a-42fa-8b82-cb24946d2388,ERA5,2024-11-17T04:00:00Z,23.25,80.0,20.13,1016.249,0.0,1.048,21.79,validated,0.85,
5a33c80d-9f65-4655-89a5-2c454f846d11,ERA5,2024-11-17T05:00:00Z,23.25,80.0,26.126,1016.035,0.0,0.371,31.87,validated,0.85,
35cbcbca-6174-4079-bc22-5e055419cea0,ERA5,2024-11-17T06:00:00Z,23.25,80.0,28.297,1015.291,0.0,0.761,154.96,validated,0.85,
162fb68f-47d1-4ee6-888b-07f2bacc4d9e,ERA5,2024-11-17T07:00:00Z,23.25,80.0,28.655,1014.253,0.0,1.315,168.88,validated,0.85,
3eccbb9f-2afe-4114-acdf-59628e755e1c,ERA5,2024-11-17T08:00:00Z,23.25,80.0,29.975,1013.281,0.0,1.541,175.8,validated,0.85,
daba7c9b-87fa-43c5-911a-1ff9a337f751,ERA5,2024-11-17T09:00:00Z,23.25,80.0,30.086,1012.403,0.0,1.73,180.06,validated,0.85,
53623787-51c3-4422-82d8-39313b8a5800,ERA5,2024-11-17T10:00:00Z,23.25,80.0,26.539,1012.314,0.0,1.432,193.87,validated,0.85,
dc7b716c-92a0-44b7-8128-73f54618628b,ERA5,2024-11-17T11:00:00Z,23.25,80.0,26.544,1012.37,0.0,1.334,195.48,validated,0.85,
aeb4b8bb-9782-447c-a69d-eef9c1c7b38e,ERA5,2024-11-17T12:00:00Z,23.25,80.0,26.646,1012.367,0.0,1.503,193.92,validated,0.85,
e4ce656a-17f2-43cb-aaae-244af6a135ea,ERA5,2024-11-17T13:00:00Z,23.25,80.0,26.369,1013.151,0.0,1.427,199.26,validated,0.85,
66f2751f-adae-4bef-963d-7d2d6aef8851,ERA5,2024-11-17T14:00:00Z,23.25,80.0,24.715,1013.906,0.0,1.544,213.01,validated,0.85,
d710ad8a-d9b3-4afd-b08a-3329c8662efe,ERA5,2024-11-17T15:00:00Z,23.25,80.0,20.492,1014.386,0.0,1.943,226.53,validated,0.85,
129b5cbb-003c-43ae-898d-e45cc2a49e0c,ERA5,2024-11-17T16:00:00Z,23.25,80.0,20.585,1014.651,0.0,2.036,234.8,validated,0.85,
5b75e87b-bfbb-4197-b4df-61b37e50ffd5,ERA5,2024-11-17T17:00:00Z,23.25,80.0,18.709,1014.658,0.0,2.092,242.2,validated,0.85,
7217b31f-c9f8-415c-946d-6cd98f34074b,ERA5,2024-11-17T18:00:00Z,23.25,80.0,18.439,1014.467,0.0,2.117,247.59,validated,0.85,
33ab5538-5bbb-4463-8995-2dd229eeca2e,ERA5,2024-11-17T19:00:00Z,23.25,80.0,18.47,1014.408,0.0,2.118,251.72,validated,0.85,
79b525a5-c610-46a3-b3b8-4db9e802927c,ERA5,2024-11-17T20:00:00Z,23.25,80.0,17.529,1014.265,0.0,2.029,258.56,validated,0.85,
80ef08f5-3f8a-4c3a-9d18-1ce050446c79,ERA5,2024-11-17T21:00:00Z,23.25,80.0,17.747,1014.004,0.0,1.95,265.05,validated,0.85,
686ea433-e756-450a-b350-98538d48c75c,ERA5,2024-11-17T22:00:00Z,23.25,80.0,16.835,1014.631,0.0,1.911,279.9,validated,0.85,
a34f4495-91f6-4ef3-a4d9-d5f1c256cc89,ERA5,2024-11-17T23:00:00Z,23.25,80.0,16.321,1014.351,0.0,1.824,287.2,validated,0.85,
2da0c88e-5ab2-4c6c-a9d1-fcaff6fde9c8,ERA5,2024-11-18T00:00:00Z,23.25,80.0,17.627,1015.002,0.0,1.63,296.7,validated,0.85,
f0b48473-c7c2-40a9-b1e7-7c491590f36e,ERA5,2024-11-18T01:00:00Z,23.25,80.0,17.918,1015.345,0.0,1.448,306.62,validated,0.85,
ac707098-10d1-41fa-9865-2461318bf2c7,ERA5,2024-11-18T02:00:00Z,23.25,80.0,18.459,1016.381,0.0,1.099,320.31,validated,0.85,
9fa52302-ee85-4cf0-96b5-975f39a36300,ERA5,2024-11-18T03:00:00Z,23.25,80.0,18.502,1017.192,0.0,0.671,322.9,validated,0.85,
d0d4caa5-983c-4d20-a41c-8cd4ae8d690e,ERA5,2024-11-18T04:00:00Z,23.25,80.0,20.262,1017.483,0.0,0.644,289.38,validated,0.85,
b9aa65b2-793b-48f9-9985-472a6c68681d,ERA5,2024-11-18T05:00:00Z,23.25,80.0,26.682,1017.072,0.0,0.963,223.85,validated,0.85,
75b113d8-d3d4-4b5a-97f3-94e4e287c0ab,ERA5,2024-11-18T06:00:00Z,23.25,80.0,27.884,1016.158,0.0,2.118,197.43,validated,0.85,
1c3f4fea-c250-4cb9-9b01-2119883030e4,ERA5,2024-11-18T07:00:00Z,23.25,80.0,28.28,1015.141,0.0,2.395,194.65,validated,0.85,
c8ecfd5f-14ba-4600-a0ef-78e6d01adf3b,ERA5,2024-11-18T08:00:00Z,23.25,80.0,29.565,1014.047,0.0,2.384,195.84,validated,0.85,
6f7c929e-d2c7-483f-bbde-b455f1af6c81,ERA5,2024-11-18T09:00:00Z,23.25,80.0,29.58,1013.268,0.0,2.458,196.7,validated,0.85,
19dee2cb-708b-40b5-b6cb-4297f68d8ac5,ERA5,2024-11-18T10:00:00Z,23.25,80.0,26.392,1012.915,0.0,2.114,205.89,validated,0.85,
315fbfe7-44c2-41cf-80fe-a34f09d854b1,ERA5,2024-11-18T11:00:00Z,23.25,80.0,26.371,1012.702,0.0,1.876,210.85,validated,0.85,
4c8f039c-9fbf-4aad-82d1-ca7e2e24a27b,ERA5,2024-11-18T12:00:00Z,23.25,80.0,25.83,1013.121,0.0,2.175,212.08,validated,0.85,
bd87d7ff-5563-4856-88f2-c547cacb3a73,ERA5,2024-11-18T13:00:00Z,23.25,80.0,25.752,1013.657,0.0,2.246,220.32,validated,0.85,
9fa1a6f2-2b5f-44a8-a8a7-17bfc3339187,ERA5,2024-11-18T14:00:00Z,23.25,80.0,24.27,1014.522,0.0,2.192,228.78,validated,0.85,
3007dde2-cf9f-4c54-918a-b82e8cef649d,ERA5,2024-11-18T15:00:00Z,23.25,80.0,19.88,1015.36,0.0,2.31,237.52,validated,0.85,
f35a5ae9-34c8-4f9a-ba56-076cdf216508,ERA5,2024-11-18T16:00:00Z,23.25,80.0,19.745,1015.556,0.0,2.168,247.63,validated,0.85,
e98539a1-2e5b-4e6e-ba1a-719acbd50a19,ERA5,2024-11-18T17:00:00Z,23.25,80.0,18.196,1015.749,0.0,2.156,264.37,validated,0.85,
dbcdfe76-39cc-45d9-b2a3-2f822723fe12,ERA5,2024-11-18T18:00:00Z,23.25,80.0,18.141,1015.576,0.0,2.195,279.61,validated,0.85,
b47d62b7-85f2-4eb4-92f6-08df01eb821a,ERA5,2024-11-18T19:00:00Z,23.25,80.0,17.935,1015.233,0.0,2.341,290.83,validated,0.85,
d86998ce-afba-41fb-bee8-1c42c0883959,ERA5,2024-11-18T20:00:00Z,23.25,80.0,17.136,1015.045,0.0,2.353,300.74,validated,0.85,
42b1fe3b-5aaf-4e3e-aac2-5dcd5d3af5cd,ERA5,2024-11-18T21:00:00Z,23.25,80.0,17.269,1014.876,0.0,1.814,312.14,validated,0.85,
a60068da-2a3c-492e-8f9f-4a9f8cc9177b,ERA5,2024-11-18T22:00:00Z,23.25,80.0,16.225,1015.05,0.0,1.034,323.39,validated,0.85,
ad0f9472-2e7b-4c46-b5c0-31f4922486e3,ERA5,2024-11-18T23:00:00Z,23.25,80.0,15.974,1015.491,0.0,0.612,61.17,validated,0.85,
5ac8c9a1-8010-40e1-837c-ec08710f1a1c,ERA5,2024-11-19T00:00:00Z,23.25,80.0,17.744,1015.987,0.0,1.328,106.85,validated,0.85,
f90d1793-a779-435f-bbdf-2becdc4db51b,ERA5,2024-11-19T01:00:00Z,23.25,80.0,17.507,1016.799,0.0,1.683,117.17,validated,0.85,
200dcae5-a112-46a7-8812-51649aa3717d,ERA5,2024-11-19T02:00:00Z,23.25,80.0,17.526,1017.694,0.0,1.139,134.78,validated,0.85,
2ca96579-274d-4d31-83eb-57c9203a1d16,ERA5,2024-11-19T03:00:00Z,23.25,80.0,17.337,1018.444,0.0,0.895,165.57,validated,0.85,
64214101-1744-4547-bdd6-b9fae7f3d27b,ERA5,2024-11-19T04:00:00Z,23.25,80.0,18.717,1018.774,0.0,0.873,185.4,validated,0.85,
7c88c872-d98f-46d2-9d89-d20caebb2762,ERA5,2024-11-19T05:00:00Z,23.25,80.0,23.749,1018.111,0.0,0.416,201.39,validated,0.85,
4db21013-89ed-4cb2-917a-21e59226aba1,ERA5,2024-11-19T06:00:00Z,23.25,80.0,26.09,1017.403,0.0,0.065,99.55,validated,0.85,
e9ae2231-45f1-4e05-91ae-30cca8900cc5,ERA5,2024-11-19T07:00:00Z,23.25,80.0,26.316,1016.092,0.0,1.026,133.28,validated,0.85,
474b48d9-288c-4268-a3ec-117fb05ee3d1,ERA5,2024-11-19T08:00:00Z,23.25,80.0,28.343,1015.101,0.0,1.549,143.08,validated,0.85,
c0b3a83f-af95-44f6-9567-9b9a87dd7916,ERA5,2024-11-19T09:00:00Z,23.25,80.0,28.437,1014.149,0.0,1.879,149.3,validated,0.85,
d805e9d9-b7fb-41be-bc19-7ffbd132dadf,ERA5,2024-11-19T10:00:00Z,23.25,80.0,25.162,1013.871,0.0,1.983,148.17,validated,0.85,
bc7ef009-2457-4124-880d-e8f3f44d222f,ERA5,2024-11-19T11:00:00Z,23.25,80.0,25.201,1014.06,0.0,1.886,152.18,validated,0.85,
8f46cbc7-273a-470e-bed1-8475f0b42238,ERA5,2024-11-19T12:00:00Z,23.25,80.0,24.854,1013.957,0.0,1.764,143.47,validated,0.85,
32335efe-3dcd-4d3d-8681-1f195dff6cb9,ERA5,2024-11-19T13:00:00Z,23.25,80.0,25.516,1014.451,0.0,1.778,146.27,validated,0.85,
54d1871e-f468-495b-a9e5-f6fe3f7a633f,ERA5,2024-11-19T14:00:00Z,23.25,80.0,24.166,1015.011,0.0,1.623,161.54,validated,0.85,
